255={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.0,0.6303463657733943,-0.37419771162973686,0.69,-2.25335011043113e-16}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,0.6624,-0.0184,0.6051325111424588,0.3370878260482494}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,0.6051325111424588,0.3370878260482494,0.4432321136521077,0.6311085774672425}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,0.4432321136521077,0.6311085774672425,0.2046928570739652,0.8128233952419642}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,0.2046928570739652,0.8128233952419642,-0.06923965406849357,0.8508121365518709}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,-0.06923965406849357,0.8508121365518709,-0.33119999999999983,0.7385062029075995}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,-0.33119999999999983,0.7385062029075995,-0.5358928570739651,0.4953243105036217}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,-0.5358928570739651,0.4953243105036217,-0.6479249707260728,0.163314817774722}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,-0.6479249707260728,0.163314817774722,-0.6479249707260729,-0.20011481777472143}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,-0.6479249707260729,-0.20011481777472143,-0.5358928570739652,-0.5321243105036214}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,-0.5358928570739652,-0.5321243105036214,-0.33120000000000027,-0.7753062029075992}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,-0.33120000000000027,-0.7753062029075992,-0.06923965406849417,-0.8876121365518709}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,-0.06923965406849417,-0.8876121365518709,0.20469285707396503,-0.8496233952419643}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,0.20469285707396503,-0.8496233952419643,0.4432321136521074,-0.6679085774672429}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,0.4432321136521074,-0.6679085774672429,0.6051325111424586,-0.37388782604825}
0={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.0184,0.6051325111424586,-0.37388782604825,0.6624,-0.018400000000000215}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.33,0.0,0.3204900003406861,0.12608835935349805}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.3204900003406861,0.12608835935349805,0.29360436669947443,0.23037489589799218}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.29360436669947443,0.23037489589799218,0.25399186938124424,0.2948275200514976}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.25399186938124424,0.2948275200514976,0.20850186904055815,0.30830178756416476}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.20850186904055815,0.30830178756416476,0.16500000000000004,0.268467875173176}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.16500000000000004,0.268467875173176,0.1310081306187558,0.18221342821066672}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.1310081306187558,0.18221342821066672,0.11240376391928139,0.06445262415350551}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.11240376391928139,0.06445262415350551,0.11240376391928138,-0.0644526241535053}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.11240376391928138,-0.0644526241535053,0.13100813061875577,-0.18221342821066663}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.13100813061875577,-0.18221342821066663,0.16499999999999995,-0.26846787517317594}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.16499999999999995,-0.26846787517317594,0.20850186904055804,-0.3083017875641647}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.20850186904055804,-0.3083017875641647,0.2539918693812442,-0.29482752005149765}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.2539918693812442,-0.29482752005149765,0.2936043666994744,-0.23037489589799232}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.2936043666994744,-0.23037489589799232,0.3204900003406861,-0.1260883593534983}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{0.22,0.0,0.3204900003406861,-0.1260883593534983,0.33,-7.59281015471359e-17}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.06,0.0,-0.07383272677718386,0.16676202366107806}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.07383272677718386,0.16676202366107806,-0.11293910298258268,0.3046893784457316}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.11293910298258268,0.3046893784457316,-0.1705572809000084,0.38993317168101294}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.1705572809000084,0.38993317168101294,-0.23672455412282453,0.4077539771009921}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.23672455412282453,0.4077539771009921,-0.29999999999999993,0.35507041555161983}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.29999999999999993,0.35507041555161983,-0.3494427190999916,0.24099195343991403}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.3494427190999916,0.24099195343991403,-0.3765036161174089,0.08524379323528149}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.3765036161174089,0.08524379323528149,-0.3765036161174089,-0.08524379323528121}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.3765036161174089,-0.08524379323528121,-0.3494427190999916,-0.24099195343991392}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.3494427190999916,-0.24099195343991392,-0.30000000000000004,-0.3550704155516198}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.30000000000000004,-0.3550704155516198,-0.23672455412282467,-0.40775397710099204}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.23672455412282467,-0.40775397710099204,-0.17055728090000843,-0.389933171681013}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.17055728090000843,-0.389933171681013,-0.11293910298258275,-0.30468937844573174}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.11293910298258275,-0.30468937844573174,-0.07383272677718392,-0.16676202366107837}
85={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.22,0.0,-0.07383272677718392,-0.16676202366107837,-0.06,-1.0042103753008296e-16}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,0.21,0.35,0.19184454610494617,0.45168416076895}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,0.19184454610494617,0.45168416076895,0.1405174273353602,0.5357862063693485}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,0.1405174273353602,0.5357862063693485,0.06489356881873896,0.5877641290737884}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,0.06489356881873896,0.5877641290737884,-0.0219509772862072,0.5986304738420684}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,-0.0219509772862072,0.5986304738420684,-0.10499999999999995,0.5665063509461097}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,-0.10499999999999995,0.5665063509461097,-0.16989356881873893,0.4969463130731183}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,-0.16989356881873893,0.4969463130731183,-0.20541099615409916,0.4019779227044399}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,-0.20541099615409916,0.4019779227044399,-0.2054109961540992,0.2980220772955602}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,-0.2054109961540992,0.2980220772955602,-0.16989356881873896,0.20305368692688172}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,-0.16989356881873896,0.20305368692688172,-0.1050000000000001,0.13349364905389036}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,-0.1050000000000001,0.13349364905389036,-0.021950977286207388,0.10136952615793166}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,-0.021950977286207388,0.10136952615793166,0.06489356881873892,0.11223587092621157}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,0.06489356881873892,0.11223587092621157,0.14051742733536013,0.16421379363065133}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,0.14051742733536013,0.16421379363065133,0.1918445461049461,0.24831583923104975}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.35,0.1918445461049461,0.24831583923104975,0.21,0.3499999999999999}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,0.046,0.1,0.04202309105155964,0.11870988558148682}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,0.04202309105155964,0.11870988558148682,0.03078000789250748,0.13418466197196013}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,0.03078000789250748,0.13418466197196013,0.014214781741247582,0.14374859974957707}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,0.014214781741247582,0.14374859974957707,-0.004808309310312053,0.1457480071869406}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,-0.004808309310312053,0.1457480071869406,-0.02299999999999999,0.13983716857408418}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,-0.02299999999999999,0.13983716857408418,-0.03721478174124758,0.12703812160545377}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,-0.03721478174124758,0.12703812160545377,-0.044994789633755056,0.10956393777761696}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,-0.044994789633755056,0.10956393777761696,-0.04499478963375506,0.0904360622223831}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,-0.04499478963375506,0.0904360622223831,-0.03721478174124758,0.07296187839454625}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,-0.03721478174124758,0.07296187839454625,-0.02300000000000002,0.06016283142591584}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,-0.02300000000000002,0.06016283142591584,-0.004808309310312095,0.05425199281305944}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,-0.004808309310312095,0.05425199281305944,0.014214781741247573,0.05625140025042294}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,0.014214781741247573,0.05625140025042294,0.03078000789250746,0.06581533802803985}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,0.03078000789250746,0.06581533802803985,0.04202309105155962,0.08129011441851317}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,0.1,0.04202309105155962,0.08129011441851317,0.046,0.09999999999999999}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,0.046,-0.1,0.04202309105155964,-0.08129011441851319}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,0.04202309105155964,-0.08129011441851319,0.03078000789250748,-0.06581533802803988}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,0.03078000789250748,-0.06581533802803988,0.014214781741247582,-0.056251400250422946}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,0.014214781741247582,-0.056251400250422946,-0.004808309310312053,-0.05425199281305943}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,-0.004808309310312053,-0.05425199281305943,-0.02299999999999999,-0.06016283142591582}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,-0.02299999999999999,-0.06016283142591582,-0.03721478174124758,-0.07296187839454624}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,-0.03721478174124758,-0.07296187839454624,-0.044994789633755056,-0.09043606222238305}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,-0.044994789633755056,-0.09043606222238305,-0.04499478963375506,-0.10956393777761692}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,-0.04499478963375506,-0.10956393777761692,-0.03721478174124758,-0.12703812160545377}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,-0.03721478174124758,-0.12703812160545377,-0.02300000000000002,-0.13983716857408418}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,-0.02300000000000002,-0.13983716857408418,-0.004808309310312095,-0.1457480071869406}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,-0.004808309310312095,-0.1457480071869406,0.014214781741247573,-0.14374859974957707}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,0.014214781741247573,-0.14374859974957707,0.03078000789250746,-0.13418466197196016}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,0.03078000789250746,-0.13418466197196016,0.04202309105155962,-0.11870988558148685}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.1,0.04202309105155962,-0.11870988558148685,0.046,-0.10000000000000002}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.034,-0.605,-0.037976908948440365,-0.5956450572092565}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.037976908948440365,-0.5956450572092565,-0.04921999210749252,-0.5879076690140199}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.04921999210749252,-0.5879076690140199,-0.06578521825875241,-0.5831257001252115}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.06578521825875241,-0.5831257001252115,-0.08480830931031205,-0.5821259964065297}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.08480830931031205,-0.5821259964065297,-0.103,-0.5850814157129579}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.103,-0.5850814157129579,-0.11721478174124758,-0.5914809391972731}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.11721478174124758,-0.5914809391972731,-0.12499478963375506,-0.6002180311111915}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.12499478963375506,-0.6002180311111915,-0.12499478963375507,-0.6097819688888084}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.12499478963375507,-0.6097819688888084,-0.11721478174124758,-0.6185190608027269}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.11721478174124758,-0.6185190608027269,-0.10300000000000002,-0.6249185842870421}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.10300000000000002,-0.6249185842870421,-0.0848083093103121,-0.6278740035934702}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.0848083093103121,-0.6278740035934702,-0.06578521825875243,-0.6268742998747885}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.06578521825875243,-0.6268742998747885,-0.04921999210749255,-0.62209233098598}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.04921999210749255,-0.62209233098598,-0.03797690894844038,-0.6143549427907434}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{-0.08,-0.605,-0.03797690894844038,-0.6143549427907434,-0.034,-0.605}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,0.023,-0.605,0.02101154552577982,-0.5956450572092565}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,0.02101154552577982,-0.5956450572092565,0.01539000394625374,-0.5879076690140199}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,0.01539000394625374,-0.5879076690140199,0.007107390870623791,-0.5831257001252115}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,0.007107390870623791,-0.5831257001252115,-0.0024041546551560266,-0.5821259964065297}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,-0.0024041546551560266,-0.5821259964065297,-0.011499999999999995,-0.5850814157129579}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,-0.011499999999999995,-0.5850814157129579,-0.01860739087062379,-0.5914809391972731}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,-0.01860739087062379,-0.5914809391972731,-0.022497394816877528,-0.6002180311111915}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,-0.022497394816877528,-0.6002180311111915,-0.02249739481687753,-0.6097819688888084}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,-0.02249739481687753,-0.6097819688888084,-0.01860739087062379,-0.6185190608027269}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,-0.01860739087062379,-0.6185190608027269,-0.01150000000000001,-0.6249185842870421}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,-0.01150000000000001,-0.6249185842870421,-0.0024041546551560474,-0.6278740035934702}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,-0.0024041546551560474,-0.6278740035934702,0.0071073908706237865,-0.6268742998747885}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,0.0071073908706237865,-0.6268742998747885,0.01539000394625373,-0.62209233098598}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,0.01539000394625373,-0.62209233098598,0.02101154552577981,-0.6143549427907434}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.0,-0.605,0.02101154552577981,-0.6143549427907434,0.023,-0.605}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.08299999999999999,-0.605,0.08101154552577981,-0.5862901144185132}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.08101154552577981,-0.5862901144185132,0.07539000394625374,-0.5708153380280399}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.07539000394625374,-0.5708153380280399,0.06710739087062378,-0.561251400250423}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.06710739087062378,-0.561251400250423,0.05759584534484397,-0.5592519928130594}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.05759584534484397,-0.5592519928130594,0.0485,-0.5651628314259158}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.0485,-0.5651628314259158,0.04139260912937621,-0.5779618783945462}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.04139260912937621,-0.5779618783945462,0.03750260518312247,-0.595436062222383}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.03750260518312247,-0.595436062222383,0.03750260518312247,-0.6145639377776169}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.03750260518312247,-0.6145639377776169,0.04139260912937621,-0.6320381216054537}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.04139260912937621,-0.6320381216054537,0.04849999999999999,-0.6448371685740841}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.04849999999999999,-0.6448371685740841,0.05759584534484395,-0.6507480071869406}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.05759584534484395,-0.6507480071869406,0.06710739087062378,-0.648748599749577}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.06710739087062378,-0.648748599749577,0.07539000394625373,-0.6391846619719601}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.07539000394625373,-0.6391846619719601,0.08101154552577981,-0.6237098855814869}
60={0.0,0.0,1.0,0.0,0.0,0.0}-{0.06,-0.605,0.08101154552577981,-0.6237098855814869,0.08299999999999999,-0.605}
