{0.0,0.0,0.69,0.0,0.6858121673493851,0.10120756331455295}
{0.0,0.0,0.6858121673493851,0.10120756331455295,0.6732995040129305,0.20118660390986576}
{0.0,0.0,0.6732995040129305,0.20118660390986576,0.6526138967734378,0.2987235116683088} 
{0.0,0.0,0.6526138967734378,0.2987235116683088,0.6240064408813285,0.39263432065669135} 
{0.0,0.0,0.6240064408813285,0.39263432065669135,0.5878243920984456,0.48177908086884763}
{0.0,0.0,0.5878243920984456,0.48177908086884763,0.5445069514835115,0.5650756956744944} 
{0.0,0.0,0.5445069514835115,0.5650756956744944,0.49457993408623135,0.6415130570064758} 
{0.0,0.0,0.49457993408623135,0.6415130570064758,0.4386493862648779,0.7101633188430152} 
{0.0,0.0,0.4386493862648779,0.7101633188430152,0.37739422910447457,0.7701931600015263} 
{0.0,0.0,0.37739422910447457,0.7701931600015263,0.3115580172345137,0.8208738995289224} 
{0.0,0.0,0.3115580172345137,0.8208738995289224,0.24193991308300056,0.8615903419012904} 
{0.0,0.0,0.24193991308300056,0.8615903419012904,0.16938498612715147,0.891848244664184}
{0.0,0.0,0.16938498612715147,0.891848244664184,0.09477395489470168,0.911280317866503}
{0.0,0.0,0.09477395489470168,0.911280317866503,0.01901249623403182,0.9196506824629553}
{0.0,0.0,0.01901249623403182,0.9196506824629553,-0.05697974837590926,0.9168577335661363}
{0.0,0.0,-0.05697974837590926,0.9168577335661363,-0.13228033602737949,0.9029353737922244}
{0.0,0.0,-0.13228033602737949,0.9029353737922244,-0.2059752195911692,0.8780526017291468}
{0.0,0.0,-0.2059752195911692,0.8780526017291468,-0.27716984301054887,0.8425114605226528}
{0.0,0.0,-0.27716984301054887,0.8425114605226528,-0.3449999999999998,0.7967433714816836}
{0.0,0.0,-0.3449999999999998,0.7967433714816836,-0.40864232433883607,0.7413038972081}
{0.0,0.0,-0.40864232433883607,0.7413038972081,-0.46732428442176116,0.6768659978192811}
{0.0,0.0,-0.46732428442176116,0.6768659978192811,-0.5203335607460583,0.6042118621239159}
{0.0,0.0,-0.5203335607460583,0.6042118621239159,-0.567026692505419,0.5242234129094451}
{0.0,0.0,-0.567026692505419,0.5242234129094451,-0.6068368883324773,0.4378716015941078}
{0.0,0.0,-0.6068368883324773,0.4378716015941078,-0.6392809063782132,0.34620462219200876}
{0.0,0.0,-0.6392809063782132,0.34620462219200876,-0.6639649202133827,0.25033518765770835}
{0.0,0.0,-0.6639649202133827,0.25033518765770835,-0.6805892993478784,0.15142702305827532}
{0.0,0.0,-0.6805892993478784,0.15142702305827532,-0.6889522463389881,0.05068073952739633}
{0.0,0.0,-0.6889522463389881,0.05068073952739633,-0.6889522463389882,-0.05068073952739611}
{0.0,0.0,-0.6889522463389882,-0.05068073952739611,-0.6805892993478784,-0.15142702305827507}
{0.0,0.0,-0.6805892993478784,-0.15142702305827507,-0.6639649202133827,-0.2503351876577081}
{0.0,0.0,-0.6639649202133827,-0.2503351876577081,-0.6392809063782132,-0.34620462219200854}
{0.0,0.0,-0.6392809063782132,-0.34620462219200854,-0.6068368883324774,-0.4378716015941076}
{0.0,0.0,-0.6068368883324774,-0.4378716015941076,-0.5670266925054191,-0.5242234129094449}
{0.0,0.0,-0.5670266925054191,-0.5242234129094449,-0.5203335607460584,-0.6042118621239156}
{0.0,0.0,-0.5203335607460584,-0.6042118621239156,-0.4673242844217613,-0.6768659978192811}
{0.0,0.0,-0.4673242844217613,-0.6768659978192811,-0.40864232433883646,-0.7413038972080997}
{0.0,0.0,-0.40864232433883646,-0.7413038972080997,-0.3450000000000003,-0.7967433714816834}
{0.0,0.0,-0.3450000000000003,-0.7967433714816834,-0.2771698430105492,-0.8425114605226527}
{0.0,0.0,-0.2771698430105492,-0.8425114605226527,-0.20597521959116952,-0.8780526017291468}
{0.0,0.0,-0.20597521959116952,-0.8780526017291468,-0.1322803360273798,-0.9029353737922243}
{0.0,0.0,-0.1322803360273798,-0.9029353737922243,-0.056979748375909585,-0.9168577335661363}
{0.0,0.0,-0.056979748375909585,-0.9168577335661363,0.0190124962340315,-0.9196506824629553}
{0.0,0.0,0.0190124962340315,-0.9196506824629553,0.09477395489470138,-0.9112803178665031}
{0.0,0.0,0.09477395489470138,-0.9112803178665031,0.16938498612715117,-0.8918482446641841}
{0.0,0.0,0.16938498612715117,-0.8918482446641841,0.24193991308300025,-0.8615903419012905}
{0.0,0.0,0.24193991308300025,-0.8615903419012905,0.31155801723451343,-0.8208738995289226}
{0.0,0.0,0.31155801723451343,-0.8208738995289226,0.3773942291044743,-0.7701931600015265}
{0.0,0.0,0.3773942291044743,-0.7701931600015265,0.43864938626487776,-0.7101633188430154}
{0.0,0.0,0.43864938626487776,-0.7101633188430154,0.49457993408623113,-0.641513057006476}
{0.0,0.0,0.49457993408623113,-0.641513057006476,0.5445069514835114,-0.5650756956744947}
{0.0,0.0,0.5445069514835114,-0.5650756956744947,0.5878243920984455,-0.48177908086884785}
{0.0,0.0,0.5878243920984455,-0.48177908086884785,0.6240064408813283,-0.3926343206566916}
